date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:24	16471/16471	---M-Z	200	added ('OK')	text/css	etag:%224057-6749dd64-e4b9b4125b086e8f;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://chilltate.fun/)
13:14:25	10260/10260	---M-Z	200	added ('OK')	text/css	etag:%222814-6749dd64-783bbf2a26df082c;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min18be.css	(from https://chilltate.fun/)
13:14:25	974/974	---M-Z	200	added ('OK')	text/css	etag:%223ce-6749dd03-3b5c8ee75bbeb2;gz%22	https://chilltate.fun/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=3.25.4	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min401f.css	(from https://chilltate.fun/)
13:14:26	318/318	---M-Z	200	added ('OK')	text/css	etag:%2213e-6749dd64-10f8c0fbb4b056af;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-pulse.min18be.css	(from https://chilltate.fun/)
13:14:26	264/264	---M--	200	added ('OK')	text/css	etag:%22108-6749dd64-62c52a1830157ae2;;;%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/rubberBand.min18be.css	(from https://chilltate.fun/)
13:14:27	330/330	---M-Z	200	added ('OK')	text/css	etag:%2214a-6749dd64-3c4dc94bb31d2305;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInDown.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInDown.min18be.css	(from https://chilltate.fun/)
13:14:27	600/600	---M-Z	200	added ('OK')	text/css	etag:%22258-6749dd64-a0115c2eb5e06baf;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/css/widget-heading.min18be.css	(from https://chilltate.fun/)
13:14:28	254/254	---M--	200	added ('OK')	text/css	etag:%22fe-6749dd64-5f5f338b967bf651;;;%22	https://chilltate.fun/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/css/widget-image.min18be.css	(from https://chilltate.fun/)
13:14:28	547/547	---M-Z	200	added ('OK')	text/css	etag:%22223-6749dd03-1dd24d2152ec5971;gz%22	https://chilltate.fun/wp-content/plugins/elementor-pro/assets/css/widget-lottie.min.css?ver=3.25.4	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor-pro/assets/css/widget-lottie.min401f.css	(from https://chilltate.fun/)
13:14:29	340/340	---M-Z	200	added ('OK')	text/css	etag:%22154-6749dd64-bc824f8dcc9ade13;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min18be.css	(from https://chilltate.fun/)
13:14:29	330/330	---M-Z	200	added ('OK')	text/css	etag:%2214a-6749dd64-92648e914b84fb7a;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInLeft.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInLeft.min18be.css	(from https://chilltate.fun/)
13:14:29	540/540	---M-Z	200	added ('OK')	text/css	etag:%2221c-6749dd64-f49300f46721cf3e;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/css/widget-image-carousel.min18be.css	(from https://chilltate.fun/)
13:14:30	645/645	---M-Z	200	added ('OK')	text/css	etag:%22285-6749dd64-a15e36b135ee6fcf;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/css/conditionals/shapes.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/css/conditionals/shapes.min18be.css	(from https://chilltate.fun/)
13:14:30	704/704	---M-Z	200	added ('OK')	text/css	etag:%222c0-6749dd64-66bf37e785e5cb4b;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/css/widget-text-editor.min18be.css	(from https://chilltate.fun/)
13:14:31	335/335	---M-Z	200	added ('OK')	text/css	etag:%2214f-6749dd64-18585c4ca3e17034;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min18be.css	(from https://chilltate.fun/)
13:14:31	137/137	---M--	200	added ('OK')	text/css	etag:%2289-6749dd64-4494287e77a9cd2e;;;%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min18be.css	(from https://chilltate.fun/)
13:14:32	130/130	---M--	200	added ('OK')	text/css	etag:%2282-6749dd64-11e4da5f880243d8;;;%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min18be.css	(from https://chilltate.fun/)
13:14:32	139/139	---M--	200	added ('OK')	text/css	etag:%228b-6749dd64-e031aaabac69ebb8;;;%22	https://chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min18be.css	(from https://chilltate.fun/)
13:14:33	51974/51974	---M-Z	200	added ('OK')	text/css	etag:%22cb06-674b745e-709842be8432a25a;gz%22	https://chilltate.fun/wp-content/uploads/elementor/css/post-5.css?ver=1732998238	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/elementor/css/post-5680e.css	(from https://chilltate.fun/)
13:14:33	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-66de4211-c81626d010bd57d3;gz%22	https://chilltate.fun/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-includes/js/jquery/jquery.minf43b.js	(from https://chilltate.fun/)
13:14:34	532/532	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2001%20Jan%202025%2021:14:30%20GMT	https://chilltate.fun/?code-snippets-js-snippets=head&ver=3	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/indexdb96.html	(from https://chilltate.fun/)
13:14:34	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-66de4211-b634f01003b9b28b;gz%22	https://chilltate.fun/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://chilltate.fun/)
13:14:35	215564/215564	---M-Z	200	added ('OK')	application/json	etag:%221584-1735664162;gz%22	https://chilltate.fun/wp-json/	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-json/index.html	(from https://chilltate.fun/)
13:14:35	54949/54949	---MCZ	200	added ('OK')	application/json	date:Wed,%2001%20Jan%202025%2021:14:31%20GMT	https://chilltate.fun/wp-json/wp/v2/pages/5	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-json/wp/v2/pages/5.json	(from https://chilltate.fun/)
13:14:35	792/792	---M-Z	200	added ('OK')	text/xml	date:Wed,%2001%20Jan%202025%2021:14:32%20GMT	https://chilltate.fun/xmlrpc.php?rsd	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/xmlrpc0db0.php	(from https://chilltate.fun/)
13:14:36	1933/1933	---M-Z	200	added ('OK')	application/json	etag:%221528-1735533078;gz%22	https://chilltate.fun/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchilltate.fun%2F	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-json/oembed/1.0/embed1b27.json	(from https://chilltate.fun/)
13:14:36	2081/2081	---M-Z	200	added ('OK')	text/xml	etag:%221583-1735664160;gz%22	https://chilltate.fun/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchilltate.fun%2F&format=xml	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-json/oembed/1.0/embed1580	(from https://chilltate.fun/)
13:14:37	528/528	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:33%20GMT	https://chilltate.fun/wp-content/uploads/cropped-chess_6834000-32x32.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/cropped-chess_6834000-32x32.png	(from https://chilltate.fun/)
13:14:37	2977/2977	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:34%20GMT	https://chilltate.fun/wp-content/uploads/cropped-chess_6834000-192x192.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/cropped-chess_6834000-192x192.png	(from https://chilltate.fun/)
13:14:38	2725/2725	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:34%20GMT	https://chilltate.fun/wp-content/uploads/cropped-chess_6834000-180x180.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/cropped-chess_6834000-180x180.png	(from https://chilltate.fun/)
13:14:38	10924/10924	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:35%20GMT	https://chilltate.fun/wp-content/uploads/x-yellow.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/x-yellow.png	(from https://chilltate.fun/)
13:14:39	10520/10520	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:35%20GMT	https://chilltate.fun/wp-content/uploads/telegram-yellow.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/telegram-yellow.png	(from https://chilltate.fun/)
13:14:39	10357/10357	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:36%20GMT	https://chilltate.fun/wp-content/uploads/raydium-yellow.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/raydium-yellow.png	(from https://chilltate.fun/)
13:14:40	8683/8683	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:36%20GMT	https://chilltate.fun/wp-content/uploads/dex.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/dex.png	(from https://chilltate.fun/)
13:14:40	93365/93365	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:37%20GMT	https://chilltate.fun/wp-content/uploads/logo-dark-brown-back.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/logo-dark-brown-back.png	(from https://chilltate.fun/)
13:14:45	143795/143795	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:42%20GMT	https://chilltate.fun/wp-content/uploads/1-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/1-1.jpg	(from https://chilltate.fun/)
13:14:46	126903/126903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:43%20GMT	https://chilltate.fun/wp-content/uploads/2-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/2-1.jpg	(from https://chilltate.fun/)
13:14:47	5265536/5265536	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:40%20GMT	https://chilltate.fun/wp-content/uploads/TATE.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/TATE.png	(from https://chilltate.fun/)
13:14:47	94321/94321	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:44%20GMT	https://chilltate.fun/wp-content/uploads/3-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/3-1.jpg	(from https://chilltate.fun/)
13:14:48	93170/93170	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:45%20GMT	https://chilltate.fun/wp-content/uploads/4-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/4-1.jpg	(from https://chilltate.fun/)
13:14:49	159103/159103	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:46%20GMT	https://chilltate.fun/wp-content/uploads/5-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/5-1.jpg	(from https://chilltate.fun/)
13:14:50	113602/113602	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:47%20GMT	https://chilltate.fun/wp-content/uploads/6-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/6-1.jpg	(from https://chilltate.fun/)
13:14:52	158777/158777	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:48%20GMT	https://chilltate.fun/wp-content/uploads/7-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/7-1.jpg	(from https://chilltate.fun/)
13:14:53	120725/120725	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:49%20GMT	https://chilltate.fun/wp-content/uploads/8-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/8-1.jpg	(from https://chilltate.fun/)
13:14:54	130766/130766	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:50%20GMT	https://chilltate.fun/wp-content/uploads/9-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/9-1.jpg	(from https://chilltate.fun/)
13:14:55	157405/157405	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:51%20GMT	https://chilltate.fun/wp-content/uploads/10-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/10-1.jpg	(from https://chilltate.fun/)
13:14:56	120571/120571	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:52%20GMT	https://chilltate.fun/wp-content/uploads/11-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/11-1.jpg	(from https://chilltate.fun/)
13:14:57	130083/130083	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jan%202025%2021:14:53%20GMT	https://chilltate.fun/wp-content/uploads/12-1.jpg	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/12-1.jpg	(from https://chilltate.fun/)
13:14:58	485261/485261	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:55%20GMT	https://chilltate.fun/wp-content/uploads/hottobuy-1.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/hottobuy-1.png	(from https://chilltate.fun/)
13:15:00	655099/655099	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:56%20GMT	https://chilltate.fun/wp-content/uploads/hottobuy-2.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/hottobuy-2.png	(from https://chilltate.fun/)
13:15:01	608802/608802	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:57%20GMT	https://chilltate.fun/wp-content/uploads/hottobuy-3.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/hottobuy-3.png	(from https://chilltate.fun/)
13:15:03	2749/2749	---M-Z	200	added ('OK')	application/x-javascript	etag:%22abd-674989ba-608ed0b4e49700b6;gz%22	https://chilltate.fun/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=3.1.1	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/themes/hello-elementor/assets/js/hello-frontend.minb12b.js	(from https://chilltate.fun/)
13:15:03	974937/974937	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202025%2021:14:59%20GMT	https://chilltate.fun/wp-content/uploads/hottobuy-4.png	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/uploads/hottobuy-4.png	(from https://chilltate.fun/)
13:15:04	252588/252588	---M-Z	200	added ('OK')	application/x-javascript	etag:%223daac-6749dd03-db7efe00eeeff206;gz%22	https://chilltate.fun/wp-content/plugins/elementor-pro/assets/lib/lottie/lottie.min.js?ver=5.6.6	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor-pro/assets/lib/lottie/lottie.min3f90.js	(from https://chilltate.fun/)
13:15:04	6263/6263	---M-Z	200	added ('OK')	application/x-javascript	etag:%221877-6749dd03-5231d49c41d95218;gz%22	https://chilltate.fun/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.25.4	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min401f.js	(from https://chilltate.fun/)
13:15:04	5252/5252	---M-Z	200	added ('OK')	application/x-javascript	etag:%221484-6749dd64-db00fa1fd0bfdc6b;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/js/webpack.runtime.min18be.js	(from https://chilltate.fun/)
13:15:05	54824/54824	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d628-6749dd64-7f6daace4a15def;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/js/frontend-modules.min18be.js	(from https://chilltate.fun/)
13:15:06	4776/4776	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212a8-67430f53-af876b8ae631bd7a;gz%22	https://chilltate.fun/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-includes/js/dist/hooks.min4fdd.js	(from https://chilltate.fun/)
13:15:06	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-66de4211-1d8c9ee6ba791c35;gz%22	https://chilltate.fun/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-includes/js/dist/i18n.minc33c.js	(from https://chilltate.fun/)
13:15:06	24914/24914	---M-Z	200	added ('OK')	application/x-javascript	etag:%226152-6749dd03-28ca708d803dff17;gz%22	https://chilltate.fun/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.25.4	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor-pro/assets/js/frontend.min401f.js	(from https://chilltate.fun/)
13:15:07	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-66de4211-3e1efc88e8235d2e;gz%22	https://chilltate.fun/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-includes/js/jquery/ui/core.minb37e.js	(from https://chilltate.fun/)
13:15:07	44127/44127	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ac5f-6749dd64-dd930c897cd956c6;gz%22	https://chilltate.fun/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.10	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor/assets/js/frontend.min18be.js	(from https://chilltate.fun/)
13:15:08	42908/42908	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a79c-6749dd03-5a80dbc0adc008f9;gz%22	https://chilltate.fun/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.25.4	C:/My%20Web%20Sites/Travis%20Cucker/chilltate.fun/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min401f.js	(from https://chilltate.fun/)
13:15:08	5/5	---M--	200	added ('OK')	text/css	etag:%226743207f-5%22	https://p.typekit.net/p.css?s=1&k=xmq4ukd&ht=tk&f=43322.43323.43324.43502.43504.51811&a=117164369&app=typekit&e=css	C:/My%20Web%20Sites/Travis%20Cucker/p.typekit.net/p7aaa.css	(from https://use.typekit.net/xmq4ukd.css)
13:15:08	15348/15348	---M--	200	added ('OK')	application/font-woff2	etag:%229a2ffb492de8aa63a68b2a45b44c52edf9c06464%22	https://use.typekit.net/af/88297f/00000000000000007735cbe9/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/Travis%20Cucker/use.typekit.net/af/88297f/00000000000000007735cbe9/30/le196	(from https://use.typekit.net/xmq4ukd.css)
13:15:09	15760/15760	---M--	200	added ('OK')	application/font-woff	etag:%229a2ffb492de8aa63a68b2a45b44c52edf9c06464%22	https://use.typekit.net/af/88297f/00000000000000007735cbe9/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/Travis%20Cucker/use.typekit.net/af/88297f/00000000000000007735cbe9/30/de196	(from https://use.typekit.net/xmq4ukd.css)
13:15:09	25172/25172	---M-Z	200	added ('OK')	font/opentype	etag:W/%229a2ffb492de8aa63a68b2a45b44c52edf9c06464%22	https://use.typekit.net/af/88297f/00000000000000007735cbe9/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/Travis%20Cucker/use.typekit.net/af/88297f/00000000000000007735cbe9/30/ae196	(from https://use.typekit.net/xmq4ukd.css)
13:15:09	20556/20556	---M--	200	added ('OK')	application/font-woff2	etag:%22e3d570c82401fc7e0f267bdb25584ae03826f7b7%22	https://use.typekit.net/af/c93b0b/00000000000000007735cbea/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/Travis%20Cucker/use.typekit.net/af/c93b0b/00000000000000007735cbea/30/le196	(from https://use.typekit.net/xmq4ukd.css)
13:15:09	20796/20796	---M--	200	added ('OK')	application/font-woff	etag:%22e3d570c82401fc7e0f267bdb25584ae03826f7b7%22	https://use.typekit.net/af/c93b0b/00000000000000007735cbea/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/Travis%20Cucker/use.typekit.net/af/c93b0b/00000000000000007735cbea/30/de196	(from https://use.typekit.net/xmq4ukd.css)
